KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
6200,37200,13745,0.667,9164,0.000,6,2013,12,Medio
6510,130200,48109,1.500,72164,9.000,21,2014,1,Medio
6200,62000,22909,0.909,20826,1.111,10,2014,2,Mucho
6613,99200,36655,1.524,55855,0.973,16,2014,3,Medio
6200,55800,20618,2.000,41236,0.574,9,2014,4,Mucho
3100,6200,2291,0.057,131,0.000,1,2014,5,Nada
7750,31000,11455,0.189,2161,4.038,5,2014,6,Nada
7750,31000,11455,0.323,3695,3.600,5,2014,7,Nada
6200,6200,2291,0.080,183,3.545,1,2014,8,Nada
6200,6200,2291,0.087,199,3.273,1,2014,9,Nada
6200,31000,11455,0.588,6738,4.714,5,2014,10,Nada
5314,37200,13745,0.400,5498,2.571,6,2014,11,Nada
6200,43400,13067,0.341,4462,6.000,7,2014,12,Nada
6429,45000,14667,0.519,7605,2.833,7,2015,1,Nada
7700,77000,29333,1.100,32267,1.500,11,2015,2,Mucho
7000,21000,8000,0.353,2824,1.200,3,2015,3,Nada
7000,21000,8000,0.261,2087,1.000,3,2015,4,Nada
7000,7000,2667,0.065,172,2.824,1,2015,5,Nada
7000,14000,5333,0.143,762,6.429,2,2015,6,Nada
7000,7000,2667,0.080,213,6.500,1,2015,7,Nada
7000,14000,5333,0.174,928,9.000,2,2015,8,Nada
7000,28000,10667,0.444,4741,6.600,4,2015,9,Nada
7000,28000,10667,0.364,3879,3.000,4,2015,10,Nada
7000,35000,13333,0.323,4301,4.500,5,2015,11,Nada
7000,35000,13333,0.370,4938,3.692,5,2015,12,Nada
7000,63000,24000,1.286,30857,2.357,9,2016,1,Nada
7000,42000,16000,1.000,16000,0.474,6,2016,2,Mucho
7000,63000,24000,1.286,30857,1.350,9,2016,3,Mucho
7000,35000,13333,0.909,12121,0.625,5,2016,4,Medio
7000,7000,2667,0.133,356,0.900,1,2016,5,Nada
7000,21000,8000,0.375,3000,1.800,3,2016,6,Nada
7000,28000,10667,0.667,7111,2.333,4,2016,7,Nada
7000,21000,7212,0.316,2278,1.875,3,2016,8,Nada
7000,42000,13636,0.545,7438,4.200,6,2016,9,Nada
