KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
12500,50000,19818,0.444,8808,8.250,4,2013,12,23,Medio
12500,25000,9909,0.333,3303,2.625,2,2013,12,24,Nada
12500,62500,24773,0.526,13038,1.667,5,2014,1,1,Mucho
15000,75000,29727,1.500,44591,3.818,6,2014,1,2,Medio
12500,37500,14864,-6.000,-89182,-1.385,3,2014,2,3,Nada
12500,37500,14864,0.857,12740,1.071,3,2014,2,4,Mucho
12500,62500,24773,0.769,19056,0.500,5,2014,3,5,Mucho
12500,62500,24773,0.333,8258,3.000,5,2014,3,6,Medio
12500,37500,14864,0.171,2548,4.385,3,2014,4,7,Nada
12500,25000,9909,0.133,1321,3.692,2,2014,4,8,Nada
12500,37500,14864,0.240,3567,4.200,3,2014,5,9,Nada
12500,37500,14864,0.316,4694,4.125,3,2014,5,10,Nada
12500,12500,4955,0.133,661,3.000,1,2014,6,11,Nada
0,0,0,0.000,0,3.000,0,2014,6,12,Nada
12500,12500,4955,0.133,661,6.000,1,2014,7,13,Nada
0,0,0,0.000,0,10.500,0,2014,7,14,Nada
12500,37500,14864,0.240,3567,21.000,3,2014,8,15,Nada
12500,12500,4955,0.057,283,13.500,1,2014,8,16,Nada
0,0,0,0.000,0,12.750,0,2014,9,17,Nada
12500,12500,4955,0.061,300,12.750,1,2014,9,18,Nada
12500,25000,9909,0.133,1321,24.000,2,2014,10,19,Nada
12500,25000,9909,0.154,1524,14.000,2,2014,10,20,Nada
12500,25000,9909,0.182,1802,7.200,2,2014,11,21,Nada
12500,25000,9909,0.222,2202,5.000,2,2014,11,22,Nada
12500,87500,34682,1.556,53949,4.000,7,2014,12,23,Medio
12500,12500,4955,2.000,9909,0.273,1,2014,12,24,Mucho
12500,12500,4955,0.154,762,0.000,1,2015,1,1,Nada
12500,25000,11818,0.167,1970,4.333,2,2015,1,2,Nada
12500,25000,11818,0.190,2251,8.250,2,2015,2,3,Nada
12500,12500,5909,0.105,622,6.000,1,2015,2,4,Nada
0,0,0,0.000,0,5.400,0,2015,3,5,Nada
12500,25000,11818,0.250,2955,9.000,2,2015,3,6,Nada
12500,37500,17727,0.545,9669,7.000,3,2015,4,7,Medio
12500,25000,11818,0.200,2364,2.400,2,2015,4,8,Nada
12500,12500,5909,0.065,381,6.857,1,2015,5,9,Nada
12500,12500,5909,0.069,408,7.500,1,2015,5,10,Nada
12500,37500,17727,0.240,4255,10.500,3,2015,6,11,Nada
0,0,0,0.000,0,6.600,0,2015,6,12,Nada
12500,25000,11818,0.200,2364,8.250,2,2015,7,13,Nada
12500,12500,5909,0.118,695,5.400,1,2015,7,14,Nada
0,0,0,0.000,0,8.000,0,2015,8,15,Nada
12500,25000,11818,0.182,2149,13.000,2,2015,8,16,Nada
12500,12500,5909,0.118,695,9.000,1,2015,9,17,Nada
0,0,0,0.000,0,8.000,0,2015,9,18,Nada
0,0,0,0.000,0,8.000,0,2015,10,19,Nada
0,0,0,0.000,0,27.000,0,2015,10,20,Nada
12500,12500,5909,0.118,695,1.000,1,2015,11,21,Nada
12500,12500,5909,0.133,788,24.000,1,2015,11,22,Nada
12500,25000,11818,0.333,3939,10.500,2,2015,12,23,Nada
12500,25000,11818,0.500,5909,3.750,2,2015,12,24,Nada
12500,25000,11818,1.000,11818,1.800,2,2016,1,1,Medio
0,0,0,0.000,0,0.500,0,2016,1,2,Nada
0,0,0,0.000,0,0.750,0,2016,2,3,Nada
12500,25000,9182,0.286,2623,1.500,2,2016,2,4,Nada
12500,12500,4591,0.080,367,19.500,1,2016,3,5,Nada
12500,12500,4591,0.087,399,12.000,1,2016,3,6,Nada
12500,37500,13773,0.316,4349,8.250,3,2016,4,7,Nada
0,0,0,0.000,0,4.800,0,2016,4,8,Nada
12500,12500,4591,0.133,612,6.000,1,2016,5,9,Nada
0,0,0,0.000,0,5.250,0,2016,5,10,Nada
12500,50000,18364,0.800,14691,21.000,4,2016,6,11,Medio
0,0,0,0.000,0,1.800,0,2016,6,12,Nada
12500,25000,9182,0.250,2295,2.250,2,2016,7,13,Nada
12500,50000,18364,0.364,6678,6.500,4,2016,7,14,Nada
12500,25000,9182,0.250,2295,4.500,2,2016,8,15,Nada
12500,25000,9182,0.333,3061,2.625,2,2016,8,16,Nada
0,0,0,0.000,0,1.875,0,2016,9,17,Nada
0,0,0,0.000,0,3.000,0,2016,9,18,Nada
