KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
2000,8000,3091,0.615,1902,1.800,4,2013,12,23,Nada
2000,14000,5409,2.000,10818,1.500,7,2013,12,24,Mucho
3000,12000,4636,3.000,13909,0.000,6,2014,1,1,Mucho
2286,16000,6182,3.200,19782,0.706,8,2014,1,2,Mucho
2000,6000,2318,1.500,3477,0.143,3,2014,2,3,Mucho
2000,8000,3091,1.143,3532,0.529,4,2014,2,4,Mucho
2000,14000,5227,2.800,14636,0.800,7,2014,3,5,Mucho
2667,8000,2909,1.143,3325,0.214,4,2014,3,6,Mucho
2500,10000,3636,1.000,3636,1.200,5,2014,4,7,Medio
2000,10000,3636,1.250,4545,0.750,5,2014,4,8,Medio
2000,6000,2182,0.600,1309,0.857,3,2014,5,9,Mucho
2500,10000,3636,0.833,3030,1.385,5,2014,5,10,Medio
2000,2000,727,0.182,132,1.385,1,2014,6,11,Nada
2000,2000,727,0.200,145,1.667,1,2014,6,12,Nada
2000,4000,1455,0.500,727,2.143,2,2014,7,13,Nada
2000,12000,4364,2.400,10473,2.250,6,2014,7,14,Medio
2000,6000,2182,1.000,2182,0.667,3,2014,8,15,Medio
2000,16000,5818,3.200,18618,1.091,8,2014,8,16,Mucho
2000,2000,727,2.000,1455,0.176,1,2014,9,17,Mucho
2500,10000,3636,0.000,0,0.000,5,2014,9,18,Nada
2000,2000,727,0.286,208,0.000,1,2014,10,19,Nada
2000,22000,8000,2.750,22000,3.000,11,2014,10,20,Medio
2545,28000,10182,9.333,95030,0.176,14,2014,11,21,Mucho
2000,12000,4364,4.000,17455,0.231,6,2014,11,22,Mucho
2000,14000,5091,1.556,7919,0.097,7,2014,12,23,Mucho
3000,18000,6545,1.500,9818,0.889,9,2014,12,24,Mucho
2750,22000,8000,4.400,35200,0.545,11,2015,1,1,Mucho
2000,8000,2909,8.000,23273,0.111,4,2015,1,2,Mucho
2000,14000,5091,4.667,23758,0.000,7,2015,2,3,Mucho
2000,4000,1455,1.000,1455,0.409,2,2015,2,4,Mucho
3333,10000,3636,1.429,5195,0.231,5,2015,3,5,Mucho
2500,10000,3636,1.429,5195,1.286,5,2015,3,6,Medio
2000,4000,1455,0.800,1164,0.250,2,2015,4,7,Medio
2000,4000,1455,0.444,646,1.000,2,2015,4,8,Mucho
2000,8000,2909,0.727,2116,1.667,4,2015,5,9,Nada
2000,8000,2909,1.000,2909,2.250,4,2015,5,10,Medio
2000,2000,727,0.667,485,0.600,1,2015,6,11,Mucho
2667,8000,2909,1.000,2909,0.333,4,2015,6,12,Mucho
2000,2000,727,0.154,112,2.333,1,2015,7,13,Nada
2000,12000,4364,1.091,4760,3.000,6,2015,7,14,Medio
2500,10000,3636,2.000,7273,1.364,5,2015,8,15,Medio
2000,6000,2182,3.000,6545,0.000,3,2015,8,16,Mucho
2000,14000,5091,2.333,11879,0.429,7,2015,9,17,Mucho
2000,4000,1455,0.250,364,0.800,2,2015,9,18,Nada
2400,12000,4364,0.667,2909,3.000,6,2015,10,19,Nada
2667,8000,2909,0.615,1790,1.200,4,2015,10,20,Mucho
2000,10000,3636,0.714,2597,1.750,5,2015,11,21,Nada
2000,14000,5091,1.167,5939,1.400,7,2015,11,22,Mucho
3200,16000,5818,2.286,13299,0.938,8,2015,12,23,Mucho
2000,14000,5091,7.000,35636,0.300,7,2015,12,24,Mucho
3000,12000,4364,1.500,6545,0.000,6,2016,1,1,Mucho
2500,30000,10909,2.000,21818,1.143,15,2016,1,2,Medio
2000,6000,2182,0.545,1190,0.750,3,2016,2,3,Mucho
2000,6000,2182,1.200,2618,0.500,3,2016,2,4,Mucho
2000,6000,2182,0.667,1455,0.143,3,2016,3,5,Medio
2000,4000,1455,0.286,416,2.667,2,2016,3,6,Nada
2000,4000,1455,0.400,582,2.250,2,2016,4,7,Nada
2000,6000,2182,0.750,1636,1.714,3,2016,4,8,Nada
2500,10000,3636,1.250,4545,1.714,5,2016,5,9,Medio
2000,2000,727,0.286,208,1.200,1,2016,5,10,Nada
3333,10000,3636,1.111,4040,1.000,5,2016,6,11,Medio
2000,4000,1455,0.400,582,1.636,2,2016,6,12,Nada
3500,14000,5091,1.273,6479,1.500,7,2016,7,13,Mucho
4000,16000,5818,1.455,8463,1.500,8,2016,7,14,Mucho
2200,22000,7682,3.143,24143,0.706,11,2016,8,15,Medio
3000,6000,1991,0.750,1493,0.346,3,2016,8,16,Medio
4000,8000,2655,1.333,3539,0.682,4,2016,9,17,Medio
2000,8000,2655,2.667,7079,0.167,4,2016,9,18,Mucho
