KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4000,16000,5818,0.333,1939,3.000,4,2013,12,23,Nada
4000,80000,29089,1.667,48482,4.000,20,2013,12,24,Medio
4000,24000,8727,0.545,4760,0.857,6,2014,1,1,Mucho
4000,16000,5818,0.333,1939,1.400,4,2014,1,2,Nada
5333,16000,5818,0.235,1369,1.000,4,2014,2,3,Nada
5333,16000,5818,0.182,1058,5.143,4,2014,2,4,Nada
4000,12000,4363,0.122,534,5.000,3,2014,3,5,Nada
6000,36000,13090,0.383,5013,7.909,9,2014,3,6,Nada
4667,28000,10181,0.483,4915,3.375,7,2014,4,7,Nada
4000,16000,5818,0.444,2586,1.737,4,2014,4,8,Nada
4000,16000,5818,0.500,2909,1.050,4,2014,5,9,Mucho
0,0,0,0.000,0,1.800,0,2014,5,10,Nada
0,0,0,0.000,0,3.375,0,2014,6,11,Nada
4000,4000,1455,0.118,171,6.750,1,2014,6,12,Nada
4000,16000,5818,0.267,1552,24.000,4,2014,7,13,Nada
4000,12000,4363,0.146,639,13.200,3,2014,7,14,Nada
6000,12000,4363,0.171,748,7.125,3,2014,8,15,Nada
4000,8000,2909,0.095,277,4.800,2,2014,8,16,Nada
4000,28000,10181,0.311,3168,9.750,7,2014,9,17,Nada
4000,20000,7272,0.303,2204,4.750,5,2014,9,18,Nada
5333,32000,11636,0.615,7160,3.000,8,2014,10,19,Medio
4000,12000,4364,0.182,793,1.800,3,2014,10,20,Nada
4000,8000,2909,0.100,291,3.938,2,2014,11,21,Nada
4000,20000,7272,0.303,2204,4.385,5,2014,11,22,Nada
4000,12000,4363,0.162,708,4.200,3,2014,12,23,Nada
4000,4000,1454,0.044,65,6.900,1,2014,12,24,Nada
6000,24000,8727,0.316,2756,7.333,6,2015,1,1,Nada
0,0,0,0.000,0,4.800,0,2015,1,2,Nada
4000,4000,1091,0.056,61,6.857,1,2015,2,3,Nada
0,0,0,0.000,0,8.571,0,2015,2,4,Nada
4000,8000,2182,0.105,230,60.000,2,2015,3,5,Nada
4000,16000,4363,0.250,1091,18.000,4,2015,3,6,Nada
4000,16000,4363,0.267,1163,7.000,4,2015,4,7,Nada
4000,20000,5454,0.256,1398,4.800,5,2015,4,8,Nada
6000,12000,3272,0.158,517,5.308,3,2015,5,9,Nada
4000,12000,3272,0.222,727,3.750,3,2015,5,10,Nada
6400,32000,8727,1.000,8727,3.273,8,2015,6,11,Nada
4000,12000,3272,1.200,3927,0.857,3,2015,6,12,Medio
4000,4000,1091,0.286,312,0.214,1,2015,7,13,Nada
4000,20000,5454,0.769,4195,1.500,5,2015,7,14,Mucho
4667,28000,7635,0.737,5626,2.333,7,2015,8,15,Nada
4000,20000,5454,0.556,3030,2.769,5,2015,8,16,Nada
4000,20000,5454,0.769,4195,1.059,5,2015,9,17,Mucho
4000,32000,8726,1.333,11635,1.235,8,2015,9,18,Mucho
4000,12000,3272,0.462,1510,0.833,3,2015,10,19,Mucho
4000,4000,1091,0.133,145,1.500,1,2015,10,20,Nada
4000,24000,6545,1.500,9817,1.750,6,2015,11,21,Medio
0,0,0,0.000,0,0.300,0,2015,11,22,Nada
6667,20000,5454,1.111,6060,0.429,5,2015,12,23,Mucho
4444,40000,10908,1.667,18179,2.182,10,2015,12,24,Nada
4000,28000,7636,1.167,8908,0.800,7,2016,1,1,Medio
4500,36000,9817,0.947,9301,1.091,9,2016,1,2,Mucho
4000,28000,7636,0.519,3959,1.269,7,2016,2,3,Mucho
0,0,0,0.000,0,2.087,0,2016,2,4,Nada
4000,8000,2182,0.133,291,3.000,2,2016,3,5,Nada
4000,12000,3272,0.162,531,4.667,3,2016,3,6,Nada
4000,8000,2182,0.091,198,13.800,2,2016,4,7,Nada
4000,24000,6545,0.333,2182,9.000,6,2016,4,8,Nada
4000,8000,2182,0.143,312,4.091,2,2016,5,9,Nada
4000,28000,7636,0.737,5626,3.900,7,2016,5,10,Nada
4000,16000,4363,0.571,2493,1.200,4,2016,6,11,Mucho
4000,36000,9817,1.000,9817,1.846,9,2016,6,12,Nada
4000,32000,8726,1.333,11635,1.500,8,2016,7,13,Mucho
4000,40000,10908,1.667,18180,0.286,10,2016,7,14,Mucho
4000,4000,1091,0.065,70,1.111,1,2016,8,15,Nada
4000,12000,3272,0.154,503,3.316,3,2016,8,16,Nada
4000,24000,6545,0.333,2182,3.857,6,2016,9,17,Nada
4000,36000,9817,0.545,5355,5.400,9,2016,9,18,Medio
