KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4000,56000,20363,1.167,23757,1.500,14,2013,12,23,Medio
4000,136000,49453,5.667,280233,1.235,34,2013,12,24,Medio
5684,108000,39272,1.588,62373,-0.097,27,2014,1,1,Mucho
4286,60000,21819,0.536,11689,1.440,15,2014,1,2,Nada
4000,100000,36364,0.980,35651,0.789,25,2014,2,3,Medio
4667,28000,10182,0.177,1804,1.388,7,2014,2,4,Nada
4000,48000,17455,0.286,4987,3.064,12,2014,3,5,Nada
4571,32000,11637,0.333,3879,2.455,8,2014,3,6,Nada
4000,8000,2909,0.118,342,1.333,2,2014,4,7,Nada
4000,8000,2909,0.095,277,3.000,2,2014,4,8,Nada
4533,68000,24727,1.478,36553,5.000,17,2014,5,9,Nada
4000,28000,10182,1.273,12959,0.429,7,2014,5,10,Mucho
4000,24000,8727,0.600,5236,0.923,6,2014,6,11,Mucho
4000,16000,5818,0.444,2586,1.200,4,2014,6,12,Mucho
4000,40000,14545,1.429,20778,1.059,10,2014,7,13,Medio
4000,16000,5818,0.333,1939,1.200,4,2014,7,14,Nada
4000,32000,11636,0.444,5171,2.667,8,2014,8,15,Nada
4000,44000,15999,0.458,7333,2.727,11,2014,8,16,Nada
4000,40000,14545,0.351,5103,3.652,10,2014,9,17,Nada
4000,36000,13090,0.360,4712,3.000,9,2014,9,18,Nada
4000,52000,18909,0.813,15363,2.100,13,2014,10,19,Medio
4000,36000,13091,0.720,9425,1.031,9,2014,10,20,Mucho
4000,28000,10181,0.667,6788,1.355,7,2014,11,21,Mucho
4308,56000,20363,1.556,31676,0.724,14,2014,11,22,Medio
4667,28000,10182,0.359,3655,1.100,7,2014,12,23,Nada
4000,56000,20364,0.431,8772,3.000,14,2014,12,24,Nada
4000,72000,26182,0.391,10245,3.171,18,2015,1,1,Nada
4533,68000,24728,0.366,9040,4.231,17,2015,1,2,Nada
4000,56000,20364,0.384,7811,2.327,14,2015,2,3,Nada
4000,36000,13091,0.295,3863,2.143,9,2015,2,4,Nada
4400,44000,12000,0.338,4062,1.950,11,2015,3,5,Nada
4000,32000,8727,0.242,2116,3.441,8,2015,3,6,Nada
4000,48000,13091,0.571,7481,2.893,12,2015,4,7,Nada
4800,24000,6545,0.480,3142,1.452,6,2015,4,8,Mucho
5000,20000,5454,0.526,2871,1.154,5,2015,5,9,Mucho
4000,36000,9817,0.545,5355,1.174,9,2015,5,10,Mucho
4000,44000,11999,0.449,5387,3.600,11,2015,6,11,Nada
5714,40000,10908,0.500,5454,3.000,10,2015,6,12,Nada
4364,48000,13090,1.333,17453,1.500,12,2015,7,13,Medio
4000,40000,10908,1.429,15583,0.273,10,2015,7,14,Mucho
4333,52000,14181,2.889,40967,1.031,13,2015,8,15,Medio
1333,4000,1091,0.059,64,-0.171,1,2015,8,16,Nada
4000,52000,14181,0.441,6249,4.500,13,2015,9,17,Nada
4800,24000,6545,0.300,1963,2.556,6,2015,9,18,Nada
4000,36000,9817,0.643,6311,2.550,9,2015,10,19,Nada
4000,40000,10908,0.417,4545,1.179,10,2015,10,20,Mucho
4000,16000,4364,0.114,499,4.440,4,2015,11,21,Nada
4000,20000,5455,0.164,894,4.304,5,2015,11,22,Nada
4500,36000,9818,0.383,3760,4.421,9,2015,12,23,Nada
4000,40000,10909,0.385,4196,3.167,10,2015,12,24,Nada
4000,80000,21818,0.909,19835,4.125,20,2016,1,1,Nada
4000,44000,12000,0.489,5867,0.846,11,2016,1,2,Mucho
4000,68000,18545,0.667,12364,2.488,17,2016,2,3,Medio
4000,68000,18545,0.642,11897,1.063,17,2016,2,4,Nada
4000,64000,17455,0.571,9974,2.400,16,2016,3,5,Medio
4000,76000,20727,0.844,17503,1.200,19,2016,3,6,Mucho
4000,72000,19636,1.125,22091,1.442,18,2016,4,7,Mucho
4000,36000,9818,0.643,6312,0.396,9,2016,4,8,Medio
4000,44000,12000,0.400,4800,1.370,11,2016,5,9,Mucho
4000,64000,17455,0.615,10741,2.684,16,2016,5,10,Medio
4286,60000,16363,1.071,17532,1.500,15,2016,6,11,Mucho
4000,72000,19635,1.440,28274,0.714,18,2016,6,12,Mucho
4533,68000,18544,1.133,21017,0.918,17,2016,7,13,Mucho
4250,68000,18544,2.615,48500,0.900,17,2016,7,14,Mucho
4000,24000,6545,0.857,5610,-0.115,6,2016,8,15,Mucho
4000,32000,8727,0.444,3879,1.200,8,2016,8,16,Mucho
4333,52000,14181,0.929,13168,1.935,13,2016,9,17,Medio
4000,32000,8727,0.615,5370,0.889,8,2016,9,18,Mucho
