KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,9.000,0,2013,12,23,Nada
0,0,0,0.000,0,9.000,0,2013,12,24,Nada
0,0,0,0.000,0,9.000,0,2014,1,1,Nada
0,0,0,0.000,0,1.000,0,2014,1,2,Nada
1400,1400,352,0.045,16,1.000,2,2014,2,3,Nada
0,0,0,0.000,0,64.500,0,2014,2,4,Nada
1167,3500,881,0.123,109,64.500,5,2014,3,5,Nada
4200,4200,1057,0.185,195,16.286,6,2014,3,6,Nada
0,0,0,0.000,0,7.364,0,2014,4,7,Nada
0,0,0,0.000,0,7.364,0,2014,4,8,Nada
0,0,0,0.000,0,13.500,0,2014,5,9,Nada
4900,4900,1233,0.298,367,1.000,7,2014,5,10,Nada
0,0,0,0.000,0,8.571,0,2014,6,11,Nada
1400,1400,352,0.154,54,8.571,2,2014,6,12,Nada
0,0,0,0.000,0,2.000,0,2014,7,13,Nada
0,0,0,0.000,0,39.000,0,2014,7,14,Nada
0,0,0,0.000,0,39.000,0,2014,8,15,Nada
2240,11200,-3276,0.889,-2912,1.000,16,2014,8,16,Medio
1400,4200,-1229,0.857,-1053,1.875,6,2014,9,17,Medio
4800,4800,1752,0.364,637,0.545,4,2014,9,18,Nada
1200,1200,438,0.036,16,2.077,1,2014,10,19,Nada
1200,1200,438,0.027,12,10.091,1,2014,10,20,Nada
0,0,0,0.000,0,18.000,0,2014,11,21,Nada
7200,14400,5257,0.400,2103,54.000,12,2014,11,22,Mucho
2400,2400,876,0.087,76,5.538,2,2014,12,23,Nada
1200,1200,438,0.014,6,4.714,1,2014,12,24,Nada
1200,1200,438,0.008,4,24.200,1,2015,1,1,Nada
0,0,0,0.000,0,90.000,0,2015,1,2,Nada
4800,9600,3505,0.072,251,180.000,8,2015,2,3,Medio
0,0,0,0.000,0,34.333,0,2015,2,4,Nada
0,0,0,0.000,0,38.625,0,2015,3,5,Nada
2000,6000,2190,0.050,109,38.625,5,2015,3,6,Nada
1800,3600,1314,0.031,41,58.800,3,2015,4,7,Nada
2400,4800,1752,0.043,75,35.625,4,2015,4,8,Nada
1600,4800,1752,0.045,79,22.750,4,2015,5,9,Nada
0,0,0,0.000,0,23.727,0,2015,5,10,Nada
0,0,0,0.000,0,32.625,0,2015,6,11,Nada
6000,6000,2190,0.059,130,65.250,5,2015,6,12,Nada
1200,1200,438,0.012,5,49.200,1,2015,7,13,Nada
2400,2400,876,0.025,22,40.500,2,2015,7,14,Nada
4400,13200,4819,0.150,721,29.625,11,2015,8,15,Medio
3000,6000,2190,0.083,183,14.571,5,2015,8,16,Nada
0,0,0,0.000,0,8.667,0,2015,9,17,Nada
0,0,0,0.000,0,9.750,0,2015,9,18,Nada
12000,12000,4381,0.200,876,31.200,10,2015,10,19,Medio
0,0,0,0.000,0,14.400,0,2015,10,20,Nada
0,0,0,0.000,0,14.400,0,2015,11,21,Nada
0,0,0,0.000,0,14.400,0,2015,11,22,Nada
1600,4800,1752,0.086,151,1.000,4,2015,12,23,Nada
1200,2400,876,0.045,40,33.750,2,2015,12,24,Nada
0,0,0,0.000,0,21.500,0,2016,1,1,Nada
0,0,0,0.000,0,20.500,0,2016,1,2,Nada
0,0,0,0.000,0,61.500,0,2016,2,3,Nada
1200,1200,438,0.025,11,1.000,1,2016,2,4,Nada
0,0,0,0.000,0,120.000,0,2016,3,5,Nada
0,0,0,0.000,0,120.000,0,2016,3,6,Nada
0,0,0,0.000,0,120.000,0,2016,4,7,Nada
0,0,0,0.000,0,1.000,0,2016,4,8,Nada
3000,6000,2190,0.133,292,1.000,5,2016,5,9,Nada
0,0,0,0.000,0,21.000,0,2016,5,10,Nada
0,0,0,0.000,0,21.000,0,2016,6,11,Nada
2400,2400,876,0.059,52,21.000,2,2016,6,12,Nada
1920,9600,3505,0.276,967,49.500,8,2016,7,13,Medio
0,0,0,0.000,0,7.500,0,2016,7,14,Nada
0,0,0,0.000,0,19.500,0,2016,8,15,Nada
4400,13200,4557,0.185,842,24.375,11,2016,8,16,Medio
4800,4800,1657,0.078,130,14.727,4,2016,9,17,Nada
0,0,0,0.000,0,9.600,0,2016,9,18,Nada
